Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Wharawhara Water Stn,1567,B75581,-37.57227,175.86206,132,H,N/A
Tauranga Aero Aws,1615,B76624,-37.673,176.196,4,G,Metservice
Whakamarama,1617,B76701,-37.73206,176.00218,255,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Station,Date(NZST),Percent(%),Depth(cm)

Evaporation (Priestley-Taylor ET)
Station,Date(NZST),Amount(mm),Period(Hrs),Type
1567,20150906:0900,0.0,-,2.0,0.0,24,D
1615,20150906:0900,0.2,-,5.2,0.0,24,D
1617,20150906:0900,0.0,-,3.7,0.0,24,D
1567,20150907:0900,0.0,-,4.0,0.0,24,D
1615,20150907:0900,0.4,-,7.1,0.0,24,D
1617,20150907:0900,0.0,-,5.5,0.0,24,D
1567,20150908:0900,0.0,-,5.9,0.0,24,D
1615,20150908:0900,0.0,-,9.3,0.0,24,D
1617,20150908:0900,0.0,-,7.4,0.0,24,D
1567,20150909:0900,7.0,-,0.9,0.0,24,D
1615,20150909:0900,0.0,-,11.6,0.0,24,D
1617,20150909:0900,0.0,-,9.2,0.0,24,D
1567,20150910:0900,0.0,-,2.9,0.0,24,D
1615,20150910:0900,0.4,-,13.4,0.0,24,D
1617,20150910:0900,0.0,-,11.1,0.0,24,D
1567,20150911:0900,0.0,-,4.9,0.0,24,D
1615,20150911:0900,8.2,-,7.5,0.0,24,D
1617,20150911:0900,25.0,-,0.0,12.1,24,D
1567,20150912:0900,27.0,-,0.0,20.1,24,D
1615,20150912:0900,5.2,-,4.6,0.0,24,D
1617,20150912:0900,0.0,-,1.8,0.0,24,D
1567,20150913:0900,0.0,-,2.0,0.0,24,D
1615,20150913:0900,0.0,-,6.8,0.0,24,D
1617,20150913:0900,0.0,-,3.7,0.0,24,D
1567,20150914:0900,5.0,-,0.0,1.0,24,D
1615,20150914:0900,0.0,-,9.1,0.0,24,D
1617,20150914:0900,0.0,-,5.5,0.0,24,D
1567,20150915:0900,0.0,-,2.0,0.0,24,D
1615,20150915:0900,0.0,-,11.4,0.0,24,D
1617,20150915:0900,0.0,-,7.4,0.0,24,D
1567,20150916:0900,0.0,-,4.0,0.0,24,D
1615,20150916:0900,0.0,-,13.6,0.0,24,D
1617,20150916:0900,0.0,-,9.2,0.0,24,D
1567,20150917:0900,0.0,-,5.9,0.0,24,D
1615,20150917:0900,0.0,-,15.9,0.0,24,D
1617,20150917:0900,0.0,-,11.1,0.0,24,D
1567,20150918:0900,0.0,-,7.9,0.0,24,D
1615,20150918:0900,0.4,-,17.7,0.0,24,D
1617,20150918:0900,0.0,-,12.9,0.0,24,D
1567,20150919:0900,10.0,-,0.0,0.1,24,D
1615,20150919:0900,0.4,-,19.6,0.0,24,D
1617,20150919:0900,0.0,-,14.7,0.0,24,D
1567,20150920:0900,27.0,-,0.0,25.0,24,D
1615,20150920:0900,21.8,-,0.1,0.0,24,D
1617,20150920:0900,0.0,-,16.6,0.0,24,D
1567,20150921:0900,20.0,-,0.0,18.0,24,D
1615,20150921:0900,16.2,-,0.0,13.9,24,D
1617,20150921:0900,85.0,-,0.0,66.6,24,D
1567,20150922:0900,3.0,-,0.0,1.0,24,D
1615,20150922:0900,1.0,-,1.3,0.0,24,D
1617,20150922:0900,0.0,-,1.8,0.0,24,D
1567,20150923:0900,0.0,-,2.0,0.0,24,D
1615,20150923:0900,6.2,-,0.0,2.7,24,D
1617,20150923:0900,0.0,-,3.7,0.0,24,D
1567,20150924:0900,3.3,-,0.7,0.0,24,D
1615,20150924:0900,2.8,-,0.0,0.5,24,D
1617,20150924:0900,0.0,-,5.5,0.0,24,D
1567,20150925:0900,0.0,-,2.6,0.0,24,D
1615,20150925:0900,1.0,-,1.3,0.0,24,D
1617,20150925:0900,0.0,-,7.4,0.0,24,D
1567,20150926:0900,3.0,-,1.6,0.0,24,D
1615,20150926:0900,0.0,-,3.5,0.0,24,D
1617,20150926:0900,17.0,-,0.0,7.8,24,D
1567,20150927:0800,0.0,-,3.6,0.0,24,D
1615,20150927:0800,0.0,-,5.8,0.0,24,D
1617,20150927:0800,0.0,-,1.8,0.0,24,D
1567,20150928:0800,16.0,-,0.0,10.4,24,D
1615,20150928:0800,1.8,-,6.3,0.0,24,D
1617,20150928:0800,0.0,-,3.7,0.0,24,D
1567,20150929:0800,12.0,-,0.0,10.0,24,D
1615,20150929:0800,0.0,-,8.5,0.0,24,D
1617,20150929:0800,0.0,-,5.5,0.0,24,D
1567,20150930:0800,0.0,-,2.0,0.0,24,D
1615,20150930:0800,0.0,-,10.8,0.0,24,D
1617,20150930:0800,0.0,-,7.4,0.0,24,D
1567,20151001:0800,0.0,-,4.0,0.0,24,D
1615,20151001:0800,0.0,-,13.1,0.0,24,D
1617,20151001:0800,0.0,-,9.2,0.0,24,D
1567,20151002:0800,3.4,-,3.4,0.0,24,D
1615,20151002:0800,0.0,-,16.9,0.0,24,D
1617,20151002:0800,0.0,-,12.3,0.0,24,D
1567,20151003:0800,11.0,-,0.0,4.8,24,D
1615,20151003:0800,10.0,-,10.7,0.0,24,D
1617,20151003:0800,0.0,-,15.4,0.0,24,D
1567,20151004:0800,4.0,-,0.0,1.2,24,D
1615,20151004:0800,1.0,-,13.5,0.0,24,D
1617,20151004:0800,0.0,-,18.6,0.0,24,D
1567,20151005:0800,0.0,-,2.8,0.0,24,D
1615,20151005:0800,0.0,-,17.3,0.0,24,D
1617,20151005:0800,0.0,-,21.7,0.0,24,D
1567,20151006:0800,0.0,-,5.6,0.0,24,D
1615,20151006:0800,0.0,-,21.1,0.0,24,D
1617,20151006:0800,0.0,-,24.8,0.0,24,D
1567,20151007:0800,0.0,-,8.4,0.0,24,D
1615,20151007:0800,0.0,-,24.9,0.0,24,D
1617,20151007:0800,0.0,-,27.9,0.0,24,D
1567,20151008:0800,0.0,-,11.3,0.0,24,D
1615,20151008:0800,0.0,-,28.7,0.0,24,D
1617,20151008:0800,0.0,-,31.0,0.0,24,D
1567,20151009:0800,0.0,-,14.1,0.0,24,D
1615,20151009:0800,1.4,-,31.1,0.0,24,D
1617,20151009:0800,0.0,-,34.1,0.0,24,D
1567,20151010:0800,0.0,-,16.9,0.0,24,D
1615,20151010:0800,0.0,-,34.9,0.0,24,D
1617,20151010:0800,5.0,-,32.2,0.0,24,D
1567,20151011:0800,0.0,-,19.7,0.0,24,D
1615,20151011:0800,0.0,-,38.7,0.0,24,D
1617,20151011:0800,0.0,-,35.3,0.0,24,D
1567,20151012:0800,0.0,-,22.5,0.0,24,D
1615,20151012:0800,0.0,-,42.5,0.0,24,D
1617,20151012:0800,0.0,-,38.4,0.0,24,D
1567,20151013:0800,0.0,-,25.3,0.0,24,D
1615,20151013:0800,0.0,-,46.3,0.0,24,D
1617,20151013:0800,0.0,-,41.5,0.0,24,D
1567,20151014:0800,10.0,-,18.2,0.0,24,D
1615,20151014:0800,5.8,-,44.3,0.0,24,D
1617,20151014:0800,14.0,-,30.6,0.0,24,D
1567,20151015:0800,0.0,-,21.0,0.0,24,D
1615,20151015:0800,0.0,-,48.1,0.0,24,D
1617,20151015:0800,0.0,-,33.7,0.0,24,D
1567,20151016:0800,0.0,-,23.8,0.0,24,D
1615,20151016:0800,0.0,-,51.9,0.0,24,D
1617,20151016:0800,0.0,-,36.8,0.0,24,D
1567,20151017:0800,0.0,-,26.6,0.0,24,D
1615,20151017:0800,0.0,-,55.7,0.0,24,D
1617,20151017:0800,0.0,-,39.9,0.0,24,D
1567,20151018:0800,0.0,-,29.4,0.0,24,D
1615,20151018:0800,0.0,-,59.5,0.0,24,D
1617,20151018:0800,0.0,-,43.0,0.0,24,D
1567,20151019:0800,2.0,-,30.2,0.0,24,D
1615,20151019:0800,0.0,-,63.3,0.0,24,D
1617,20151019:0800,0.0,-,46.1,0.0,24,D
1567,20151020:0800,0.0,-,33.1,0.0,24,D
1615,20151020:0800,0.0,-,67.1,0.0,24,D
1617,20151020:0800,0.0,-,49.2,0.0,24,D
1567,20151021:0800,3.0,-,32.9,0.0,24,D
1615,20151021:0800,0.0,-,70.9,0.0,24,D
1617,20151021:0800,0.0,-,52.3,0.0,24,D
1567,20151022:0800,10.0,-,25.7,0.0,24,D
1615,20151022:0800,0.0,-,74.7,0.0,24,D
1617,20151022:0800,0.0,-,55.4,0.0,24,D
1567,20151023:0800,5.0,-,23.5,0.0,24,D
1615,20151023:0800,0.0,-,78.5,0.0,24,D
1617,20151023:0800,0.0,-,58.5,0.0,24,D
1567,20151024:0800,9.0,-,17.3,0.0,24,D
1615,20151024:0800,0.0,-,82.1,0.0,24,D
1617,20151024:0800,0.0,-,61.6,0.0,24,D
1567,20151025:0800,5.0,-,15.1,0.0,24,D
1615,20151025:0800,6.6,-,78.9,0.0,24,D
1617,20151025:0800,13.0,-,51.7,0.0,24,D
1567,20151026:0800,0.0,-,18.0,0.0,24,D
1615,20151026:0800,0.0,-,82.5,0.0,24,D
1617,20151026:0800,0.0,-,54.8,0.0,24,D
1567,20151027:0800,0.0,-,20.8,0.0,24,D
1615,20151027:0800,0.0,-,85.9,0.0,24,D
1617,20151027:0800,0.0,-,57.9,0.0,24,D
1567,20151028:0800,0.0,-,23.6,0.0,24,D
1615,20151028:0800,0.0,-,89.2,0.0,24,D
1617,20151028:0800,0.0,-,61.0,0.0,24,D
1567,20151029:0800,7.0,-,19.4,0.0,24,D
1615,20151029:0800,0.0,-,92.3,0.0,24,D
1617,20151029:0800,6.0,-,58.1,0.0,24,D
1567,20151030:0800,6.0,-,16.2,0.0,24,D
1615,20151030:0800,2.8,-,92.4,0.0,24,D
1617,20151030:0800,0.0,-,61.2,0.0,24,D
1567,20151031:0800,0.0,-,19.0,0.0,24,D
1615,20151031:0800,0.2,-,95.1,0.0,24,D
1617,20151031:0800,8.0,-,56.3,0.0,24,D
1567,20151101:0800,0.0,-,21.8,0.0,24,D
1615,20151101:0800,0.0,-,97.9,0.0,24,D
1617,20151101:0800,0.0,-,59.4,0.0,24,D
1567,20151102:0800,0.0,-,26.0,0.0,24,D
1615,20151102:0800,0.0,-,101.3,0.0,24,D
1617,20151102:0800,0.0,-,63.7,0.0,24,D
1567,20151103:0800,0.0,-,30.1,0.0,24,D
1615,20151103:0800,0.0,-,104.5,0.0,24,D
1617,20151103:0800,0.0,-,67.9,0.0,24,D
1567,20151104:0800,29.0,-,5.2,0.0,24,D
1615,20151104:0800,2.6,-,104.8,0.0,24,D
1617,20151104:0800,8.0,-,64.2,0.0,24,D
1567,20151105:0800,7.0,-,2.4,0.0,24,D
1615,20151105:0800,12.2,-,95.6,0.0,24,D
1617,20151105:0800,4.0,-,64.4,0.0,24,D
1567,20151106:0800,0.0,-,6.5,0.0,24,D
1615,20151106:0800,0.0,-,99.1,0.0,24,D
1617,20151106:0800,0.0,-,68.7,0.0,24,D
1567,20151107:0800,0.0,-,10.7,0.0,24,D
1615,20151107:0800,0.0,-,102.5,0.0,24,D
1617,20151107:0800,0.0,-,72.9,0.0,24,D
1567,20151108:0800,0.0,-,14.8,0.0,24,D
1615,20151108:0800,0.0,-,105.6,0.0,24,D
1617,20151108:0800,0.0,-,77.2,0.0,24,D
1567,20151109:0800,0.0,-,18.9,0.0,24,D
1615,20151109:0800,0.0,-,108.5,0.0,24,D
1617,20151109:0800,0.0,-,81.3,0.0,24,D
1567,20151110:0800,0.0,-,23.1,0.0,24,D
1615,20151110:0800,0.0,-,111.2,0.0,24,D
1617,20151110:0800,0.0,-,85.2,0.0,24,D
1567,20151111:0800,0.0,-,27.2,0.0,24,D
1615,20151111:0800,0.0,-,113.7,0.0,24,D
1617,20151111:0800,4.0,-,84.9,0.0,24,D
1567,20151112:0800,8.0,-,23.4,0.0,24,D
1615,20151112:0800,5.4,-,110.7,0.0,24,D
1617,20151112:0800,0.0,-,88.6,0.0,24,D
1567,20151113:0800,4.0,-,23.5,0.0,24,D
1615,20151113:0800,0.0,-,113.3,0.0,24,D
1617,20151113:0800,0.0,-,92.1,0.0,24,D
1567,20151114:0800,0.0,-,27.6,0.0,24,D
1615,20151114:0800,0.0,-,115.7,0.0,24,D
1617,20151114:0800,0.0,-,95.3,0.0,24,D
1567,20151115:0800,0.0,-,31.8,0.0,24,D
1615,20151115:0800,0.0,-,117.9,0.0,24,D
1617,20151115:0800,16.0,-,82.4,0.0,24,D
1567,20151116:0800,4.0,-,31.9,0.0,24,D
1615,20151116:0800,5.0,-,115.0,0.0,24,D
1617,20151116:0800,19.0,-,67.3,0.0,24,D
1567,20151117:0800,25.0,-,11.1,0.0,24,D
1615,20151117:0800,17.6,-,99.7,0.0,24,D
1617,20151117:0800,0.0,-,71.5,0.0,24,D
1567,20151118:0800,0.0,-,15.2,0.0,24,D
1615,20151118:0800,0.0,-,103.0,0.0,24,D
1617,20151118:0800,0.0,-,75.8,0.0,24,D
1567,20151119:0800,0.0,-,19.3,0.0,24,D
1615,20151119:0800,3.2,-,102.8,0.0,24,D
1617,20151119:0800,0.0,-,80.0,0.0,24,D
1567,20151120:0800,0.0,-,23.5,0.0,24,D
1615,20151120:0800,0.6,-,105.3,0.0,24,D
1617,20151120:0800,0.0,-,84.0,0.0,24,D
1567,20151121:0800,0.0,-,27.6,0.0,24,D
1615,20151121:0800,1.8,-,106.4,0.0,24,D
1617,20151121:0800,0.0,-,87.7,0.0,24,D
1567,20151122:0800,62.0,-,0.0,30.2,24,D
1615,20151122:0800,19.6,-,89.7,0.0,24,D
1617,20151122:0800,47.0,-,44.2,0.0,24,D
1567,20151123:0800,0.0,-,4.1,0.0,24,D
1615,20151123:0800,0.0,-,93.6,0.0,24,D
1617,20151123:0800,0.0,-,48.5,0.0,24,D
1567,20151124:0800,0.0,-,8.3,0.0,24,D
1615,20151124:0800,0.0,-,97.3,0.0,24,D
1617,20151124:0800,0.0,-,52.7,0.0,24,D
1567,20151125:0800,0.0,-,12.4,0.0,24,D
1615,20151125:0800,0.0,-,100.8,0.0,24,D
1617,20151125:0800,0.0,-,57.0,0.0,24,D
1567,20151126:0800,0.0,-,16.6,0.0,24,D
1615,20151126:0800,0.0,-,104.0,0.0,24,D
1617,20151126:0800,0.0,-,61.2,0.0,24,D
1567,20151127:0800,0.0,-,20.7,0.0,24,D
1615,20151127:0800,0.0,-,107.0,0.0,24,D
1617,20151127:0800,0.0,-,65.5,0.0,24,D
1567,20151128:0800,20.0,-,4.8,0.0,24,D
1615,20151128:0800,4.2,-,105.6,0.0,24,D
1617,20151128:0800,35.0,-,34.8,0.0,24,D
1567,20151129:0800,1.0,-,8.0,0.0,24,D
1615,20151129:0800,10.2,-,98.3,0.0,24,D
1617,20151129:0800,7.0,-,32.0,0.0,24,D
1567,20151130:0800,0.0,-,12.1,0.0,24,D
1615,20151130:0800,0.0,-,101.7,0.0,24,D
1617,20151130:0800,0.0,-,36.3,0.0,24,D
1567,20151201:0800,28.0,-,0.0,11.7,24,D
1615,20151201:0800,5.6,-,99.3,0.0,24,D
1617,20151201:0800,0.0,-,40.6,0.0,24,D
1567,20151202:0800,8.0,-,0.0,3.5,24,D
1615,20151202:0800,0.0,-,103.0,0.0,24,D
1617,20151202:0800,0.0,-,45.5,0.0,24,D
1567,20151203:0800,0.0,-,4.5,0.0,24,D
1615,20151203:0800,0.0,-,106.5,0.0,24,D
1617,20151203:0800,0.0,-,50.4,0.0,24,D
1567,20151204:0800,0.0,-,9.0,0.0,24,D
1615,20151204:0800,0.0,-,109.7,0.0,24,D
1617,20151204:0800,0.0,-,55.3,0.0,24,D
1567,20151205:0800,0.0,-,13.5,0.0,24,D
1615,20151205:0800,0.0,-,112.6,0.0,24,D
1617,20151205:0800,0.0,-,60.3,0.0,24,D
1567,20151206:0800,0.0,-,17.9,0.0,24,D
1615,20151206:0800,0.0,-,115.4,0.0,24,D
1617,20151206:0800,4.0,-,61.2,0.0,24,D
1567,20151207:0800,8.0,-,14.4,0.0,24,D
1615,20151207:0800,0.0,-,117.9,0.0,24,D
1617,20151207:0800,0.0,-,66.1,0.0,24,D
1567,20151208:0800,14.0,-,4.9,0.0,24,D
1615,20151208:0800,0.0,-,120.3,0.0,24,D
1617,20151208:0800,0.0,-,71.1,0.0,24,D
1567,20151209:0800,0.0,-,9.4,0.0,24,D
1615,20151209:0800,0.0,-,122.5,0.0,24,D
1617,20151209:0800,0.0,-,76.0,0.0,24,D
1567,20151210:0800,0.0,-,13.9,0.0,24,D
1615,20151210:0800,0.0,-,124.5,0.0,24,D
1617,20151210:0800,0.0,-,80.8,0.0,24,D
1567,20151211:0800,0.0,-,18.4,0.0,24,D
1615,20151211:0800,0.0,-,126.4,0.0,24,D
1617,20151211:0800,0.0,-,85.4,0.0,24,D
1567,20151212:0800,3.0,-,19.9,0.0,24,D
1615,20151212:0800,1.4,-,126.7,0.0,24,D
1617,20151212:0800,0.0,-,89.6,0.0,24,D
1567,20151213:0800,10.0,-,14.4,0.0,24,D
1615,20151213:0800,2.2,-,126.2,0.0,24,D
1617,20151213:0800,8.0,-,85.6,0.0,24,D
1567,20151214:0800,7.5,-,11.3,0.0,24,D
1615,20151214:0800,0.4,-,127.6,0.0,24,D
1617,20151214:0800,6.0,-,83.8,0.0,24,D
1567,20151215:0800,0.0,-,15.8,0.0,24,D
1615,20151215:0800,0.0,-,129.2,0.0,24,D
1617,20151215:0800,0.0,-,88.2,0.0,24,D
1567,20151216:0800,0.0,-,20.3,0.0,24,D
1615,20151216:0800,0.0,-,130.8,0.0,24,D
1617,20151216:0800,0.0,-,92.2,0.0,24,D
1567,20151217:0800,2.0,-,22.8,0.0,24,D
1615,20151217:0800,0.2,-,132.0,0.0,24,D
1617,20151217:0800,0.0,-,96.0,0.0,24,D
1567,20151218:0800,0.0,-,27.3,0.0,24,D
1615,20151218:0800,0.8,-,132.5,0.0,24,D
1617,20151218:0800,0.0,-,99.6,0.0,24,D
1567,20151219:0800,1.0,-,30.8,0.0,24,D
1615,20151219:0800,0.0,-,133.8,0.0,24,D
1617,20151219:0800,8.0,-,94.9,0.0,24,D
1567,20151220:0800,0.0,-,35.3,0.0,24,D
1615,20151220:0800,0.0,-,135.0,0.0,24,D
1617,20151220:0800,0.0,-,98.5,0.0,24,D
1567,20151221:0800,0.0,-,39.8,0.0,24,D
1615,20151221:0800,0.0,-,136.1,0.0,24,D
1617,20151221:0800,0.0,-,101.9,0.0,24,D
1567,20151222:0800,0.0,-,44.2,0.0,24,D
1615,20151222:0800,0.0,-,137.1,0.0,24,D
1617,20151222:0800,0.0,-,105.1,0.0,24,D
1567,20151223:0800,0.0,-,48.7,0.0,24,D
1615,20151223:0800,0.0,-,138.1,0.0,24,D
1617,20151223:0800,0.0,-,108.0,0.0,24,D
1567,20151224:0800,10.0,-,43.2,0.0,24,D
1615,20151224:0800,3.0,-,136.0,0.0,24,D
1617,20151224:0800,13.0,-,97.8,0.0,24,D
1567,20151225:0800,40.0,-,7.7,0.0,24,D
1615,20151225:0800,5.6,-,131.4,0.0,24,D
1617,20151225:0800,18.0,-,83.2,0.0,24,D
1567,20151226:0800,15.0,-,0.0,2.8,24,D
1615,20151226:0800,4.6,-,128.2,0.0,24,D
1617,20151226:0800,5.0,-,82.6,0.0,24,D
1567,20151227:0800,0.0,-,4.5,0.0,24,D
1615,20151227:0800,0.0,-,129.8,0.0,24,D
1617,20151227:0800,0.0,-,87.0,0.0,24,D
1567,20151228:0800,0.0,-,9.0,0.0,24,D
1615,20151228:0800,0.0,-,131.3,0.0,24,D
1617,20151228:0800,0.0,-,91.2,0.0,24,D
1567,20151229:0800,0.0,-,13.5,0.0,24,D
1615,20151229:0800,0.0,-,132.6,0.0,24,D
1617,20151229:0800,0.0,-,95.0,0.0,24,D
1567,20151230:0800,0.0,-,17.9,0.0,24,D
1615,20151230:0800,0.0,-,133.9,0.0,24,D
1617,20151230:0800,0.0,-,98.6,0.0,24,D
1567,20151231:0800,0.0,-,22.4,0.0,24,D
1615,20151231:0800,0.0,-,135.1,0.0,24,D
1617,20151231:0800,0.0,-,102.0,0.0,24,D
1567,20160101:0800,0.0,-,26.9,0.0,24,D
1615,20160101:0800,0.0,-,136.2,0.0,24,D
1617,20160101:0800,0.0,-,105.2,0.0,24,D
1567,20160102:0800,46.0,-,0.0,14.6,24,D
1615,20160102:0800,19.6,-,117.5,0.0,24,D
1617,20160102:0800,40.0,-,67.8,0.0,24,D
1567,20160103:0800,50.0,-,0.0,45.5,24,D
1615,20160103:0800,29.8,-,89.9,0.0,24,D
1617,20160103:0800,40.0,-,32.2,0.0,24,D
1567,20160104:0800,5.0,-,0.0,0.5,24,D
1615,20160104:0800,2.2,-,91.7,0.0,24,D
1617,20160104:0800,5.0,-,31.7,0.0,24,D
1567,20160105:0800,0.0,-,4.5,0.0,24,D
1615,20160105:0800,0.2,-,95.3,0.0,24,D
1617,20160105:0800,0.0,-,36.1,0.0,24,D
1567,20160106:0800,0.0,-,9.1,0.0,24,D
1615,20160106:0800,0.0,-,99.0,0.0,24,D
1617,20160106:0800,0.0,-,40.6,0.0,24,D
1567,20160107:0800,0.0,-,13.6,0.0,24,D
1615,20160107:0800,0.0,-,102.3,0.0,24,D
1617,20160107:0800,0.0,-,45.0,0.0,24,D
1567,20160108:0800,2.0,-,16.2,0.0,24,D
1615,20160108:0800,2.4,-,103.1,0.0,24,D
1617,20160108:0800,0.0,-,49.4,0.0,24,D
1567,20160109:0800,30.0,-,0.0,9.3,24,D
1615,20160109:0800,22.6,-,83.6,0.0,24,D
1617,20160109:0800,41.0,-,12.9,0.0,24,D
1567,20160110:0800,0.0,-,4.5,0.0,24,D
1615,20160110:0800,0.0,-,88.0,0.0,24,D
1617,20160110:0800,0.0,-,17.3,0.0,24,D
1567,20160111:0800,1.0,-,8.1,0.0,24,D
1615,20160111:0800,0.0,-,92.1,0.0,24,D
1617,20160111:0800,0.0,-,21.8,0.0,24,D
1567,20160112:0800,8.0,-,4.6,0.0,24,D
1615,20160112:0800,1.8,-,94.2,0.0,24,D
1617,20160112:0800,0.0,-,26.2,0.0,24,D
1567,20160113:0800,0.0,-,9.2,0.0,24,D
1615,20160113:0800,1.4,-,96.5,0.0,24,D
1617,20160113:0800,7.0,-,23.6,0.0,24,D
1567,20160114:0800,3.0,-,10.7,0.0,24,D
1615,20160114:0800,0.2,-,99.8,0.0,24,D
1617,20160114:0800,0.0,-,28.1,0.0,24,D
1567,20160115:0800,0.0,-,15.2,0.0,24,D
1615,20160115:0800,0.2,-,102.9,0.0,24,D
1617,20160115:0800,0.0,-,32.5,0.0,24,D
1567,20160116:0800,0.0,-,19.8,0.0,24,D
1615,20160116:0800,0.0,-,106.1,0.0,24,D
1617,20160116:0800,0.0,-,37.0,0.0,24,D
1567,20160117:0800,0.0,-,24.3,0.0,24,D
1615,20160117:0800,0.0,-,109.0,0.0,24,D
1617,20160117:0800,0.0,-,41.4,0.0,24,D
1567,20160118:0800,0.0,-,28.8,0.0,24,D
1615,20160118:0800,2.6,-,109.1,0.0,24,D
1617,20160118:0800,0.0,-,45.8,0.0,24,D
1567,20160119:0800,41.0,-,0.0,7.6,24,D
1615,20160119:0800,10.6,-,101.2,0.0,24,D
1617,20160119:0800,0.0,-,50.3,0.0,24,D
1567,20160120:0800,0.0,-,4.5,0.0,24,D
1615,20160120:0800,0.2,-,104.2,0.0,24,D
1617,20160120:0800,42.0,-,12.7,0.0,24,D
1567,20160121:0800,0.0,-,9.1,0.0,24,D
1615,20160121:0800,0.0,-,107.3,0.0,24,D
1617,20160121:0800,0.0,-,17.1,0.0,24,D
1567,20160122:0800,0.0,-,13.6,0.0,24,D
1615,20160122:0800,0.0,-,110.1,0.0,24,D
1617,20160122:0800,0.0,-,21.6,0.0,24,D
1567,20160123:0800,0.0,-,18.2,0.0,24,D
1615,20160123:0800,0.0,-,112.8,0.0,24,D
1617,20160123:0800,0.0,-,26.0,0.0,24,D
1567,20160124:0800,0.0,-,22.7,0.0,24,D
1615,20160124:0800,0.0,-,115.2,0.0,24,D
1617,20160124:0800,0.0,-,30.5,0.0,24,D
1567,20160125:0800,0.0,-,27.2,0.0,24,D
1615,20160125:0800,0.0,-,117.5,0.0,24,D
1617,20160125:0800,0.0,-,34.9,0.0,24,D
1567,20160126:0800,0.0,-,31.8,0.0,24,D
1615,20160126:0800,0.0,-,119.7,0.0,24,D
1617,20160126:0800,7.0,-,32.3,0.0,24,D
1567,20160127:0800,0.0,-,36.3,0.0,24,D
1615,20160127:0800,1.4,-,120.3,0.0,24,D
1617,20160127:0800,0.0,-,36.8,0.0,24,D
1567,20160128:0800,17.0,-,23.8,0.0,24,D
1615,20160128:0800,4.2,-,118.1,0.0,24,D
1617,20160128:0800,0.0,-,41.2,0.0,24,D
1567,20160129:0800,0.0,-,28.4,0.0,24,D
1615,20160129:0800,0.0,-,120.2,0.0,24,D
1617,20160129:0800,0.0,-,45.7,0.0,24,D
1567,20160130:0800,6.0,-,26.9,0.0,24,D
1615,20160130:0800,0.0,-,122.2,0.0,24,D
1617,20160130:0800,0.0,-,50.1,0.0,24,D
1567,20160131:0800,0.0,-,31.5,0.0,24,D
1615,20160131:0800,0.0,-,124.0,0.0,24,D
1617,20160131:0800,0.0,-,54.5,0.0,24,D
1567,20160201:0800,3.0,-,33.0,0.0,24,D
1615,20160201:0800,4.8,-,120.9,0.0,24,D
1617,20160201:0800,27.0,-,32.0,0.0,24,D
1567,20160202:0800,8.0,-,29.0,0.0,24,D
1615,20160202:0800,1.0,-,121.7,0.0,24,D
1617,20160202:0800,0.0,-,35.8,0.0,24,D
1567,20160203:0800,0.0,-,32.9,0.0,24,D
1615,20160203:0800,0.0,-,123.4,0.0,24,D
1617,20160203:0800,3.0,-,36.6,0.0,24,D
1567,20160204:0800,3.0,-,33.9,0.0,24,D
1615,20160204:0800,0.0,-,125.0,0.0,24,D
1617,20160204:0800,0.0,-,40.4,0.0,24,D
1567,20160205:0800,48.0,-,0.0,10.2,24,D
1615,20160205:0800,0.4,-,126.1,0.0,24,D
1617,20160205:0800,0.0,-,44.2,0.0,24,D
1567,20160206:0800,73.0,-,0.0,69.1,24,D
1615,20160206:0800,35.0,-,92.5,0.0,24,D
1617,20160206:0800,30.0,-,18.0,0.0,24,D
1567,20160207:0800,10.0,-,0.0,6.1,24,D
1615,20160207:0800,6.2,-,89.7,0.0,24,D
1617,20160207:0800,32.0,-,0.0,10.1,24,D
1567,20160208:0800,5.0,-,0.0,1.1,24,D
1615,20160208:0800,0.0,-,93.3,0.0,24,D
1617,20160208:0800,0.0,-,3.8,0.0,24,D
1567,20160209:0800,0.0,-,3.9,0.0,24,D
1615,20160209:0800,0.0,-,96.7,0.0,24,D
1617,20160209:0800,0.0,-,7.6,0.0,24,D
1567,20160210:0800,0.0,-,7.9,0.0,24,D
1615,20160210:0800,0.0,-,99.9,0.0,24,D
1617,20160210:0800,0.0,-,11.4,0.0,24,D
1567,20160211:0800,0.0,-,11.8,0.0,24,D
1615,20160211:0800,0.0,-,102.9,0.0,24,D
1617,20160211:0800,0.0,-,15.3,0.0,24,D
1567,20160212:0800,0.0,-,15.8,0.0,24,D
1615,20160212:0800,0.0,-,105.7,0.0,24,D
1617,20160212:0800,0.0,-,19.1,0.0,24,D
1567,20160213:0800,0.0,-,19.7,0.0,24,D
1615,20160213:0800,0.0,-,108.4,0.0,24,D
1617,20160213:0800,0.0,-,22.9,0.0,24,D
1567,20160214:0800,0.0,-,23.7,0.0,24,D
1615,20160214:0800,0.0,-,110.9,0.0,24,D
1617,20160214:0800,0.0,-,26.7,0.0,24,D
1567,20160215:0800,0.0,-,27.6,0.0,24,D
